"State","Year","Quarter","District_Pincode","Transaction_count","Transaction_amount"
"uttarakhand","2020","3","249403","429716","678300000"
"uttarakhand","2020","3","247667","414830","821471000"
"uttarakhand","2020","3","263153","413798","732404000"
"uttarakhand","2020","3","248007","343417","480602000"
"uttarakhand","2020","3","244713","313065","641069000"
"uttarakhand","2020","3","248008","228148","376166000"
"uttarakhand","2020","3","249404","193597","346832000"
"uttarakhand","2020","3","248171","186840","316719000"
"uttarakhand","2020","4","248001","2980891","6164830000"
"uttarakhand","2020","4","263139","756093","1375130000"
"uttarakhand","2020","4","263153","650610","1149220000"
"uttarakhand","2020","4","247667","640410","1252970000"
"uttarakhand","2020","4","249403","614781","963656000"
"uttarakhand","2020","4","248007","591940","767723000"
"uttarakhand","2020","4","244713","442021","926948000"
"uttarakhand","2020","4","248008","357756","557105000"
"uttarakhand","2020","4","248171","315983","501860000"
"uttarakhand","2020","4","248011","283661","315081000"
"uttarakhand","2021","1","248001","5324869","9536160000"
"uttarakhand","2021","1","248007","898760","931471000"
"uttarakhand","2021","1","247667","790377","1421820000"
"uttarakhand","2021","1","263139","738439","1396590000"
"uttarakhand","2021","1","263153","674116","1188280000"
"uttarakhand","2021","1","249403","615179","994876000"
"uttarakhand","2021","1","244713","491210","1036320000"
"uttarakhand","2021","1","244715","423297","937645000"
"uttarakhand","2021","1","248011","404106","377608000"
"uttarakhand","2021","1","248008","375730","574787000"
"uttarakhand","2021","2","248001","6526556","11435700000"
"uttarakhand","2021","2","263139","839722","1498210000"
"uttarakhand","2021","2","263153","782134","1234260000"
"uttarakhand","2021","2","247667","757709","1455570000"
"uttarakhand","2021","2","248007","733303","878279000"
"uttarakhand","2021","2","249403","698461","1022600000"
"uttarakhand","2021","2","244713","606123","1211830000"
"uttarakhand","2021","2","244715","604455","1186550000"
"uttarakhand","2021","2","248008","398490","627978000"
"uttarakhand","2021","2","248011","365687","356464000"
"uttarakhand","2021","3","248001","8324937","13319500000"
"uttarakhand","2021","3","263139","1135061","1963410000"
"uttarakhand","2021","3","263153","1119202","1689390000"
"uttarakhand","2021","3","247667","1090253","1899720000"
"uttarakhand","2021","3","248007","1021010","1160290000"
"uttarakhand","2021","3","249403","899627","1243010000"
"uttarakhand","2021","3","244713","827142","1556570000"
"uttarakhand","2021","3","244715","704754","1305910000"
"uttarakhand","2021","3","248008","549521","790814000"
"uttarakhand","2021","3","248171","487961","722151000"
"uttarakhand","2021","4","248001","11068155","18148600000"
"uttarakhand","2021","4","248007","1594982","1653720000"
"uttarakhand","2021","4","247667","1517264","2582080000"
"uttarakhand","2021","4","263139","1450665","2597630000"
"uttarakhand","2021","4","263153","1405754","2136730000"
"uttarakhand","2021","4","249403","1069125","1460360000"
"uttarakhand","2021","4","244713","1018792","1979260000"
"uttarakhand","2021","4","244715","797540","1505450000"
"uttarakhand","2021","4","248008","693641","1012190000"
"uttarakhand","2021","4","248171","649033","958903000"
"uttarakhand","2022","1","248001","12852428","20277800000"
"uttarakhand","2022","1","247667","1721569","2790420000"
"uttarakhand","2022","1","263153","1653115","2417330000"
"uttarakhand","2022","1","263139","1596769","2768080000"
"uttarakhand","2022","1","248007","1524305","1599170000"
"uttarakhand","2022","1","249403","1221605","1627920000"
"uttarakhand","2022","1","244713","1083160","2081130000"
"uttarakhand","2022","1","248008","747357","1062540000"
"uttarakhand","2022","1","244715","726517","1332200000"
"uttarakhand","2022","1","248171","714839","1039450000"
"uttarakhand","2022","2","248001","16099731","24063700000"
"uttarakhand","2022","2","247667","2232925","3308840000"
"uttarakhand","2022","2","263153","2027566","2767360000"
"uttarakhand","2022","2","248007","1967368","1948580000"
"uttarakhand","2022","2","263139","1947976","3113770000"
"uttarakhand","2022","2","249403","1455551","1812340000"
"uttarakhand","2022","2","244713","1265159","2335970000"
"uttarakhand","2022","2","248008","943245","1261820000"
"uttarakhand","2022","2","249401","933541","1601560000"
"uttarakhand","2022","2","248171","904171","1257490000"
"uttarakhand","2022","3","248001","19127567","27902400000"
"uttarakhand","2022","3","263139","3019520","4554980000"
"uttarakhand","2022","3","263153","2116199","2820470000"
"uttarakhand","2022","3","247667","2097624","3066930000"
"uttarakhand","2022","3","249401","1945773","2807850000"
"uttarakhand","2022","3","248007","1790626","1873790000"
"uttarakhand","2022","3","244713","1558416","2578700000"
"uttarakhand","2022","3","249403","1491972","1749910000"
"uttarakhand","2022","3","263148","1143827","1829910000"
"uttarakhand","2022","3","248008","975894","1239400000"
"uttarakhand","2022","4","248001","27106793","41385900000"
"uttarakhand","2022","4","263139","2894460","4488890000"
"uttarakhand","2022","4","263153","2347467","3142590000"
"uttarakhand","2022","4","247667","2285738","3392910000"
"uttarakhand","2022","4","248007","2118003","2093680000"
"uttarakhand","2022","4","262405","2030134","3131540000"
"uttarakhand","2022","4","249401","1892364","2877290000"
"uttarakhand","2022","4","249403","1627146","1909340000"
"uttarakhand","2022","4","247663","1452971","2292070000"
"uttarakhand","2022","4","244713","1428235","2523020000"
"west-bengal","2018","1","731101","1764956","2366770000"
"west-bengal","2018","1","700009","1390629","1851150000"
"west-bengal","2018","1","700156","50034","73510300"
"west-bengal","2018","1","742213","48824","15411500"
"west-bengal","2018","1","700091","48144","70672900"
"west-bengal","2018","1","742135","47390","18765900"
"west-bengal","2018","1","742224","46028","15494200"
"west-bengal","2018","1","743251","45281","35043700"
"west-bengal","2018","1","711104","44250","45339500"
"west-bengal","2018","1","733128","42431","9925190"
"west-bengal","2018","2","731101","2134258","3697930000"
"west-bengal","2018","2","700009","1473202","2566580000"
"west-bengal","2018","2","722122","95680","36220900"
"west-bengal","2018","2","733140","92480","13696700"
"west-bengal","2018","2","700156","80914","111234000"
"west-bengal","2018","2","733127","77467","17863700"
"west-bengal","2018","2","700091","77424","117901000"
"west-bengal","2018","2","741126","76939","32423800"
"west-bengal","2018","2","742303","75635","39182400"
"west-bengal","2018","2","733124","69258","27735200"
"west-bengal","2018","3","731101","2644866","4429380000"
"west-bengal","2018","3","700009","2531420","3555550000"
"west-bengal","2018","3","722122","718389","335392000"
"west-bengal","2018","3","713519","620803","278205000"
"west-bengal","2018","3","732206","453214","218177000"
"west-bengal","2018","3","721101","413065","237234000"
"west-bengal","2018","3","722152","388529","177820000"
"west-bengal","2018","3","713405","363483","160685000"
"west-bengal","2018","3","723121","334772","162035000"
"west-bengal","2018","3","731234","326554","156421000"
"west-bengal","2018","4","731101","3284268","5847020000"
"west-bengal","2018","4","700009","2939284","4991160000"
"west-bengal","2018","4","700135","265080","212317000"
"west-bengal","2018","4","700156","264844","282635000"
"west-bengal","2018","4","722122","206042","98203300"
"west-bengal","2018","4","712410","198071","74640300"
"west-bengal","2018","4","700091","195838","240363000"
"west-bengal","2018","4","712401","186382","71913600"
"west-bengal","2018","4","721101","181325","170241000"
"west-bengal","2018","4","742303","178756","104587000"
"west-bengal","2019","1","700009","6353573","7885000000"
"west-bengal","2019","1","731101","3773146","5209480000"
"west-bengal","2019","1","713101","693786","650559000"
"west-bengal","2019","1","700156","458706","381160000"
"west-bengal","2019","1","700135","412165","299323000"
"west-bengal","2019","1","713145","335528","291723000"
"west-bengal","2019","1","700091","333939","329865000"
"west-bengal","2019","1","713201","271824","258311000"
"west-bengal","2019","1","734006","238641","318220000"
"west-bengal","2019","1","721101","238165","223786000"
"west-bengal","2019","2","700009","9694969","12068400000"
"west-bengal","2019","2","713101","1923462","2091250000"
"west-bengal","2019","2","713145","978252","1033790000"
"west-bengal","2019","2","713201","718997","784151000"
"west-bengal","2019","2","734006","642496","851703000"
"west-bengal","2019","2","700156","553505","444201000"
"west-bengal","2019","2","700135","390972","338300000"
"west-bengal","2019","2","700091","370516","371208000"
"west-bengal","2019","2","732142","298645","324284000"
"west-bengal","2019","2","742101","268739","341235000"
"west-bengal","2019","3","700009","11494363","14574000000"
"west-bengal","2019","3","713101","2682494","2574170000"
"west-bengal","2019","3","713145","1348216","1248230000"
"west-bengal","2019","3","713201","1003337","982434000"
"west-bengal","2019","3","734006","951153","1061260000"
"west-bengal","2019","3","700156","734472","596303000"
"west-bengal","2019","3","742304","559363","223556000"
"west-bengal","2019","3","700135","552620","444130000"
"west-bengal","2019","3","700091","508713","496876000"
"west-bengal","2019","3","732142","458361","432109000"
"west-bengal","2019","4","700009","16310685","18429100000"
"west-bengal","2019","4","713101","3770853","3016420000"
"west-bengal","2019","4","713145","1972119","1397750000"
"west-bengal","2019","4","734006","1424232","1434660000"
"west-bengal","2019","4","713201","1311109","1133140000"
"west-bengal","2019","4","700156","829338","671275000"
"west-bengal","2019","4","700135","607014","515743000"
"west-bengal","2019","4","700091","605844","552344000"
"west-bengal","2019","4","722122","592104","179336000"
"west-bengal","2019","4","732142","562413","509349000"
"west-bengal","2020","1","700009","13084249","24503100000"
"west-bengal","2020","1","700156","844139","721627000"
"west-bengal","2020","1","734006","662344","1474290000"
"west-bengal","2020","1","700036","658215","1049170000"
"west-bengal","2020","1","713208","643621","1026210000"
"west-bengal","2020","1","700091","606782","578791000"
"west-bengal","2020","1","700135","561084","552932000"
"west-bengal","2020","1","700019","359508","589493000"
"west-bengal","2020","1","722101","298133","413631000"
"west-bengal","2020","1","711101","288082","527586000"
"west-bengal","2020","2","700009","8443615","21120100000"
"west-bengal","2020","2","734006","674986","1752270000"
"west-bengal","2020","2","711102","471844","1125910000"
"west-bengal","2020","2","700156","406946","458627000"
"west-bengal","2020","2","700135","323093","419960000"
"west-bengal","2020","2","700006","230983","380551000"
"west-bengal","2020","2","711101","230319","412186000"
"west-bengal","2020","2","721301","229129","419065000"
"west-bengal","2020","2","700059","215007","356024000"
"west-bengal","2020","2","700039","211758","313038000"
"west-bengal","2020","3","700009","14161961","35897900000"
"west-bengal","2020","3","711102","2362005","5563210000"
"west-bengal","2020","3","734006","914412","2597380000"
"west-bengal","2020","3","742133","717546","1807900000"
"west-bengal","2020","3","700156","536803","629819000"
"west-bengal","2020","3","700135","448370","636687000"
"west-bengal","2020","3","700091","344500","456489000"
"west-bengal","2020","3","721401","344395","825470000"
"west-bengal","2020","3","700006","325608","675470000"
"west-bengal","2020","3","711101","316390","708431000"
"west-bengal","2020","4","700009","11305243","28556000000"
"west-bengal","2020","4","711102","2098543","4825540000"
"west-bengal","2020","4","734006","1057652","2817780000"
"west-bengal","2020","4","700156","846700","953132000"
"west-bengal","2020","4","742133","681432","1830250000"
"west-bengal","2020","4","700135","649716","957492000"
"west-bengal","2020","4","700091","625507","732303000"
"west-bengal","2020","4","700006","514044","1098540000"
"west-bengal","2020","4","711101","506057","1170170000"
"west-bengal","2020","4","700039","410835","751318000"
"west-bengal","2021","1","700009","22636620","46588300000"
"west-bengal","2021","1","711102","5734421","10777500000"
"west-bengal","2021","1","734006","1871322","4344020000"
"west-bengal","2021","1","742133","1235856","2760420000"
"west-bengal","2021","1","700156","991540","1110620000"
"west-bengal","2021","1","700091","781840","866902000"
"west-bengal","2021","1","742149","775245","2044660000"
"west-bengal","2021","1","700135","687739","1083620000"
